CN,PLT_CN,PREV_TRE_CN,INVYR_A,STATECD_A,UNITCD_A,COUNTYCD_A,PLOT_A,SUBP,TREE,CONDID,AZIMUTH,DIST,PREVCOND,STATUSCD,SPCD,SPGRPCD,DIA,DIAHTCD,HT,HTCD,ACTUALHT,TREECLCD,CR,CCLCD,TREEGRCD,AGENTCD,DECAYCD,STOCKING,WDLDSTEM,VOLCFNET,MORTYR,SALVCD,STANDING_DEAD_CD,PREV_STATUS_CD,PREV_WDLDSTEM,TPA_UNADJ,GroupCount,sum_TPA_UNADJ,TPHA,SRV_CN,CTY_CN,PREV_PLT_CN,INVYR_B,STATECD_B,UNITCD_B,COUNTYCD_B,PLOT_B,PLOT_STATUS_CD,PLOT_NONSAMPLE_REASN_CD,MEASYEAR,MEASMON,MEASDAY,REMPER,KINDCD,DESIGNCD,RDDISTCD,WATERCD,LAT,LON,ELEV,GROW_TYP_CD,MORT_TYP_CD,P2PANEL,P3PANEL,ECOSUBCD,CONGCD,STAND,MARKER1,MARKER2,MARKER3,DISTANCE,DISTA,MARKER
225070167010661,145020607010661,68590731010538,2009,42,7,111,3093,4,3,1,,,1,2,541,36,7.2,1,,,22,3,NaN,NaN,NaN,70,3,,,2.164267,0,1,1,1,,6.018046,36,342.508036,846.354482357801,144953205010661,1320582010538,58581106010538,2009,42,7,111,3093,1,,2009,3,19,4.4,2,1,3,0,40.042435,-79.285696,2910,2,2,1,,M221Bb,4212,0,546,NaN,NaN,4.69974231164529,4.69974231164529,546
225070522010661,145021229010661,68612676010538,2009,42,8,15,3013,1,16,1,,,1,2,541,36,7.9,1,,,22,3,NaN,NaN,NaN,60,2,,,4.348845,0,1,1,1,,6.018046,54,594.745382000001,1469.6455761911,144953205010661,1320583010538,58546886010538,2009,42,8,15,3013,1,,2009,8,11,4.9,2,1,5,0,41.940274,-76.312375,1490,2,2,1,, 211Fb,4210,0,548,NaN,NaN,1.7988061138558,1.7988061138558,548
225072472010661,145019643010661,68574163010538,2009,42,8,69,4186,2,2,1,,,1,2,541,36,7.2,1,,,49,3,NaN,NaN,NaN,70,2,,,4.531245,0,1,1,1,,6.018046,48,471.635732000001,1165.4354755586,144953205010661,1320586010538,58564426010538,2009,42,8,69,4186,1,,2009,8,13,4.9,2,1,6,0,41.269815,-75.650935,1830,2,2,1,, 211Fd,4217,0,549,NaN,NaN,0.951475567187096,0.951475567187096,549
225086454010661,145019463010661,68582820010538,2009,42,9,91,4780,4,2,2,,,2,2,541,36,5.6,1,,,14,3,NaN,NaN,NaN,70,3,,,0.901588,0,1,1,1,,6.018046,5,30.09023,74.3544628415,144953205010661,1320605010538,58573155010538,2009,42,9,91,4780,1,,2009,10,8,4.9,2,1,2,0,40.178621,-75.258176,240,2,2,1,, 221Da,4213,0,553,NaN,NaN,1.08910161485741,1.08910161485741,553
225900003010661,145019861010661,68601204010538,2009,42,9,133,5854,4,7,1,,,1,2,541,36,8.6,1,,,44,3,NaN,NaN,NaN,70,2,,,7.524921,0,1,1,1,,6.018046,34,324.453898,801.741804652901,144953205010661,1320608010538,58535397010538,2009,42,9,133,5854,1,,2009,10,1,5.5,2,1,4,9,40.07839,-76.88865,470,2,2,1,, 221Da,4204,0,558,NaN,NaN,2.41389811801658,2.41389811801658,558
248933452010661,168998696010661,76233292010538,2010,42,0,55,1076,1,10,1,,,1,2,541,36,12.3,1,,,75,3,NaN,NaN,NaN,70,1,,,20.500769,0,1,1,1,,6.018046,36,663.172032,1638.7312496736,168855238010661,1320543010538,68270045010538,2010,42,0,55,1076,1,,2010,7,1,5,2,1,2,0,39.82427,-77.67267,740,2,2,2,,M221Ad,4209,0,559,NaN,NaN,3.23264871315211,3.23264871315211,559
248890245010661,168998382010661,0,2010,42,5,49,378,2,8,2,,,1,2,541,36,5.4,1,,,30,3,NaN,NaN,NaN,70,1,,,1.900713,0,1,1,,,6.018046,9,123.10965,304.2101006325,168855238010661,1320556010538,68304182010538,2010,42,5,49,378,1,,2010,9,8,5,2,1,4,0,41.94607,-80.0785,1520,2,2,2,, 221Fa,4205,0,562,NaN,NaN,5.43037306116845,5.43037306116845,562
248890173010661,168998378010661,76281430010538,2010,42,5,49,1767,3,2,1,,,2,2,541,36,5.3,1,,,49,3,NaN,NaN,NaN,70,2,,,1.581955,0,1,1,1,,6.018046,27,231.434478,571.8861668619,168855238010661,1320556010538,68304102010538,2010,42,5,49,1767,1,,2011,3,15,5.5,2,1,2,0,42.04452,-79.82215,1390,2,2,2,, 221Fa,4205,0,563,NaN,NaN,5.19375980211483,5.19375980211483,563
248898166010661,168998528010661,76236969010538,2010,42,5,63,1427,1,3,1,,,1,2,541,36,7.6,1,,,19,3,NaN,NaN,NaN,60,2,,,3.601531,0,1,1,1,,6.018046,24,276.30953,682.7746641065,168855238010661,1320558010538,68273583010538,2010,42,5,63,1427,1,,2010,10,5,5.4,2,1,3,0,40.85621,-79.09407,1260,2,2,2,, 221Ea,4209,0,565,NaN,NaN,4.39076969565064,4.39076969565064,565
248923105010661,168998040010661,76291938010538,2010,42,5,129,801,1,6,1,,,1,2,541,36,6.9,1,,,35,3,NaN,NaN,NaN,70,2,,,3.909951,0,1,1,1,,6.018046,39,360.562174,890.9671600627,168855238010661,1320562010538,68327503010538,2010,42,5,129,801,1,,2010,12,15,5.7,2,1,2,0,40.28735,-79.59005,1180,2,2,2,, 221Ea,4218,0,566,NaN,NaN,4.94940908870585,4.94940908870585,566
248903217010661,168997512010661,76244235010538,2010,42,6,81,641,1,5,1,,,1,2,541,36,7.4,1,,,77,3,NaN,NaN,NaN,70,1,,,5.306225,0,1,1,1,,6.018046,46,327.723214,809.820447954701,168855238010661,1320571010538,68280666010538,2010,42,6,81,641,1,,2010,7,7,4.9,2,1,7,0,41.50248,-77.21399,1660,2,2,2,, 211Gb,4210,0,570,NaN,NaN,2.53172313364317,2.53172313364317,570
248918250010661,168997434010661,76285111010538,2010,42,6,117,1616,4,6,2,,,2,2,541,36,15.2,1,,,54,4,NaN,NaN,NaN,70,3,,,19.879631,0,0,1,1,,6.018046,61,3502.565386,8655.01419707531,168855238010661,1320575010538,68320660010538,2010,42,6,117,1616,1,,2010,10,26,5,2,1,5,0,41.63968,-76.96259,2320,2,2,2,, 211Ff,4210,0,573,NaN,NaN,2.31043414790901,2.31043414790901,573
248920523010661,168998136010661,76288562010538,2010,42,6,123,1155,4,12,2,,,2,2,541,36,14.2,1,,,28,3,NaN,NaN,NaN,20,3,,,11.549615,0,1,1,1,,6.018046,31,1214.74992,3001.707789816,168855238010661,1320577010538,68324129010538,2010,42,6,123,1155,1,,2010,9,22,5.2,2,1,2,0,41.68813,-79.53809,1620,2,2,2,, 211Ga,4205,0,575,NaN,NaN,4.86010072861911,4.86010072861911,575
248870506010661,168997764010661,76266615010538,2010,42,7,9,769,3,10,1,,,1,2,541,36,5.8,1,,,48,3,NaN,NaN,NaN,70,2,,,2.228709,0,1,1,1,,6.018046,41,567.403882,1402.0833626161,168855238010661,1320578010538,68308403010538,2010,42,7,9,769,1,,2010,11,16,5.7,2,1,5,0,40.1754,-78.67712,1820,2,2,2,,M221Bf,4209,0,577,NaN,NaN,4.07690593522147,4.07690593522147,577
248870199010661,168998712010661,76266190010538,2010,42,7,9,1623,3,3,1,,,1,2,541,36,9.5,1,,,50,3,NaN,NaN,NaN,70,2,,,9.103628,0,1,1,1,,6.018046,17,102.306782,252.8051736611,168855238010661,1320578010538,68307978010538,2010,42,7,9,1623,1,,2010,9,15,4.8,2,1,4,0,40.04413,-78.58167,1360,2,2,2,,M221Bf,4209,0,578,NaN,NaN,4.0172792118353,4.0172792118353,578
248873306010661,168997240010661,76270490010538,2010,42,8,15,968,3,6,2,,,2,2,541,36,10.5,1,,,69,3,NaN,NaN,NaN,70,1,,,13.955235,0,1,1,1,,6.018046,41,522.52883,1291.1948653715,168855238010661,1320583010538,68311961010538,2010,42,8,15,968,1,,2010,8,30,5.1,2,1,5,0,41.54906,-76.30758,1630,2,2,2,, 211Fb,4210,0,580,NaN,NaN,1.65286388794843,1.65286388794843,580
248908168010661,168996992010661,76248684010538,2010,42,8,89,1126,2,3,1,,,1,2,541,36,10.1,1,,,62,3,NaN,NaN,NaN,70,2,,,10.635642,0,1,1,1,,6.018046,48,540.582968,1335.8075430764,168855238010661,1320588010538,68284984010538,2010,42,8,89,1126,1,,2010,6,3,5,2,1,5,0,41.14894,-75.50498,1760,2,2,2,, 211Fd,4217,0,582,NaN,NaN,0.794233506774931,0.794233506774931,582
248868484010661,168997302010661,76263753010538,2010,42,9,1,431,1,3,1,,,1,2,541,36,14.6,1,,,49,3,NaN,NaN,NaN,60,1,,,28.378203,0,1,1,1,,6.018046,12,348.005496,859.9389808908,168855238010661,1320596010538,68305651010538,2010,42,9,1,431,1,,2010,8,2,5.1,2,1,1,0,39.80534,-77.33648,650,2,2,2,, 221Da,4204,0,583,NaN,NaN,2.93620138261734,2.93620138261734,583
248874044010661,168998422010661,76271448010538,2010,42,9,17,336,2,6,1,,,1,2,541,36,5.9,1,,,54,3,NaN,NaN,NaN,70,2,,,2.388717,0,1,1,1,,6.018046,48,420.742634,1039.6760857457,168855238010661,1320598010538,68313023010538,2010,42,9,17,336,1,,2010,3,9,4.2,2,1,1,1,40.50199,-75.21429,480,2,2,2,, 221Da,4208,0,584,NaN,NaN,0.797196083485116,0.797196083485116,584
248874131010661,168996846010661,0,2010,42,9,17,6183,3,2,1,,,0,2,541,36,12.3,1,,,16,4,NaN,NaN,NaN,NaN,3,,,5.024691,0,0,1,,,6.018046,16,234.183208,578.6784161284,168855238010661,1320598010538,0,2010,42,9,17,6183,1,,2010,3,8,NaN,1,1,5,0,40.420263,-75.277942,550,NaN,NaN,2,, 221Da,4208,0,585,NaN,NaN,0.900765556171527,0.900765556171527,585
44584609020004,222096000010661,76895437010538,2011,42,0,43,554,3,17,1,,,1,2,541,36,5.5,1,,,41,3,NaN,NaN,NaN,70,1,,,2.055644,0,1,1,1,,6.018046,50,627.584342000001,1550.7922882991,221567684010661,1320542010538,76895375010538,2011,42,0,43,554,1,,2012,2,1,5.6,2,1,5,0,40.34338,-76.82674,450,2,2,3,,M221Ad,4211,0,589,NaN,NaN,2.25368283836125,2.25368283836125,589
44587821020004,222095722010661,76901015010538,2011,42,0,55,1589,3,4,1,,,1,2,541,36,10.3,1,,,51,3,NaN,NaN,NaN,70,1,,,13.426723,0,1,1,1,,6.018046,37,1082.873494,2675.8345473487,221567684010661,1320543010538,76900925010538,2011,42,0,55,1589,1,,2012,1,9,5.7,2,1,5,0,40.19873,-77.72496,970,2,2,3,,M221Ac,4209,0,590,NaN,NaN,3.15149949530441,3.15149949530441,590
44588066020004,222094620010661,76901634010538,2011,42,0,57,313,4,7,1,,,1,2,541,36,11.3,1,,,52,3,NaN,NaN,NaN,70,2,,,15.47871,0,1,1,1,,6.018046,26,138.415058,342.0305290709,221567684010661,1320544010538,76901564010538,2011,42,0,57,313,1,,2011,11,2,5.5,2,1,5,4,39.72904,-78.19286,590,2,2,3,,M221Ac,4209,0,591,NaN,NaN,3.74933946801353,3.74933946801353,591
44598429020004,222095912010661,76875828010538,2011,42,0,109,1242,4,4,2,,,2,2,541,36,6.1,1,,,37,3,NaN,NaN,NaN,70,3,,,1.571667,0,1,1,1,,6.018046,18,234.183208,578.6784161284,221567684010661,1320549010538,76875788010538,2011,42,0,109,1242,1,,2011,8,11,4.9,2,1,3,0,40.65825,-76.97625,680,2,2,3,,M221Ac,4210,0,592,NaN,NaN,2.31166787323871,2.31166787323871,592
44601396020004,222095800010661,76882400010538,2011,42,0,119,307,3,6,1,,,1,2,541,36,13.6,1,,,72,3,NaN,NaN,NaN,70,2,,,25.795337,0,1,1,1,,6.018046,38,279.578846,690.8533074083,221567684010661,1320550010538,76882339010538,2011,42,0,119,307,1,,2011,8,11,5,2,1,4,1,40.96349,-76.98795,510,2,2,3,,M221Ac,4210,0,593,NaN,NaN,2.28209547682913,2.28209547682913,593
44576621020004,222094932010661,76855199010538,2011,42,5,7,89,4,5,1,,,1,2,541,36,5.6,1,,,44,3,NaN,NaN,NaN,70,1,,,2.131206,0,1,1,1,,6.018046,41,324.453898,801.741804652901,221567684010661,1320553010538,76855097010538,2011,42,5,7,89,1,,2011,8,8,5,2,1,5,0,40.604,-80.4243,1140,2,2,3,, 221Ea,4212,0,594,NaN,NaN,5.73633673761958,5.73633673761958,594
44588540020004,222094876010661,76902694010538,2011,42,5,59,1686,1,2,1,,,1,2,541,36,6.8,1,,,46,3,NaN,NaN,NaN,70,3,,,2.260098,0,1,1,1,,6.018046,38,285.596892,705.7241999766,221567684010661,1320557010538,76902666010538,2011,42,5,59,1686,1,,2011,6,2,4.8,2,1,4,0,39.82333,-80.48168,1350,2,2,3,, 221Ea,4218,0,595,NaN,NaN,5.91441158613297,5.91441158613297,595
44603157020004,222094828010661,76885465010538,2011,42,5,125,19,4,2,1,,,1,2,541,36,11.5,1,,,7,3,NaN,NaN,NaN,70,2,,,3.581788,0,1,1,1,,6.018046,41,579.439974000001,1431.8251477527,221567684010661,1320561010538,76885407010538,2011,42,5,125,19,1,,2012,1,4,5.1,2,1,4,0,40.4448,-80.50475,990,2,2,3,, 221Ea,4218,0,598,NaN,NaN,5.83275569209478,5.83275569209478,598
44582144020004,222095020010661,76867765010538,2011,42,6,31,1377,2,8,2,,,2,2,541,36,7.7,1,,,34,3,NaN,NaN,NaN,70,1,,,6.011618,0,1,1,1,,6.018046,22,402.16791,993.777014005501,221567684010661,1320565010538,76867689010538,2011,42,6,31,1377,1,,2011,7,27,5.1,2,1,4,4,41.26534,-79.56427,1470,2,2,3,, 221Ea,4205,0,599,NaN,NaN,4.8551747118043,4.8551747118043,599
44582547020004,222095462010661,76868015010538,2011,42,6,33,279,2,5,1,,,1,2,541,36,6.5,1,,,18,3,NaN,NaN,NaN,20,3,,,1.482943,0,1,1,1,,6.018046,40,435.527456,1076.2101201488,221567684010661,1320566010538,76867969010538,2011,42,6,33,279,1,,2011,7,12,4.7,2,1,4,9,40.97496,-78.34555,1670,2,2,3,, 221Ea,4205,0,600,NaN,NaN,3.63720260250429,3.63720260250429,600
44584713020004,222095310010661,76895827010538,2011,42,6,47,495,2,6,2,,,2,2,541,36,8.4,1,,,28,3,NaN,NaN,NaN,20,2,,,5.876659,0,1,1,1,,6.018046,25,144.433104,356.9014216392,221567684010661,1320568010538,76895771010538,2011,42,6,47,495,1,,2011,5,11,4.4,2,1,3,9,41.24611,-78.73074,1510,2,2,3,, 221Ea,4205,0,601,NaN,NaN,4.02144607041099,4.02144607041099,601
44584905020004,222095298010661,76896205010538,2011,42,6,47,1324,4,8,1,,,1,2,541,36,5.6,1,,,6,4,NaN,NaN,NaN,70,5,,,0,0,0,1,1,,6.018046,34,750.173406,1853.7159948963,221567684010661,1320568010538,76896115010538,2011,42,6,47,1324,1,,2011,6,21,4.4,2,1,4,0,41.59807,-78.6864,1750,2,2,3,, 211Ga,4205,0,602,NaN,NaN,4.00373379947569,4.00373379947569,602
44585159020004,222095302010661,76896760010538,2011,42,6,47,1505,1,11,1,,,1,2,541,36,5.8,1,,,34,3,NaN,NaN,NaN,70,2,,,2.228709,0,1,1,1,,6.018046,30,438.276186,1083.0023694153,221567684010661,1320568010538,76896712010538,2011,42,6,47,1505,1,,2011,10,18,5.1,2,1,6,0,41.37033,-78.47375,1840,2,2,3,, 211Gb,4205,0,603,NaN,NaN,3.77078122703558,3.77078122703558,603
44593284020004,222095186010661,76914064010538,2011,42,6,83,1292,4,2,1,,,1,2,541,36,5.9,1,,,51,3,NaN,NaN,NaN,70,1,,,2.644651,0,1,1,1,,6.018046,48,426.760680000001,1054.546978314,221567684010661,1320572010538,76913930010538,2011,42,6,83,1292,1,,2011,6,15,4.9,2,1,4,0,41.92953,-78.67253,1910,2,2,3,, 211Ga,4205,0,605,NaN,NaN,4.04305608248067,4.04305608248067,605
44593425020004,222095282010661,0,2011,42,6,83,1838,4,12,1,,,0,2,541,36,18.1,1,,,27,3,NaN,NaN,NaN,NaN,4,,,0,0,1,1,,,6.018046,36,699.280308,1727.9566050834,221567684010661,1320572010538,76914225010538,2011,42,6,83,1838,1,,2011,9,28,NaN,1,1,4,0,41.86889,-78.22114,2060,NaN,NaN,3,, 211Gb,4205,0,606,NaN,NaN,3.58879493095162,3.58879493095162,606
44597237020004,222095444010661,76873266010538,2011,42,6,105,1455,4,5,1,,,1,2,541,36,9,1,,,20,3,NaN,NaN,NaN,70,3,,,3.223052,0,1,1,1,,6.018046,43,390.652404,965.321622904201,221567684010661,1320573010538,76873198010538,2011,42,6,105,1455,1,,2011,8,25,5,2,1,5,0,41.55543,-77.82061,1500,2,2,3,3, 211Gb,4205,0,607,NaN,NaN,3.13963153252161,3.13963153252161,607
44600768020004,222095476010661,76880811010538,2011,42,6,117,1062,3,9,1,,,1,2,541,36,5.5,1,,,54,3,NaN,NaN,NaN,70,2,,,1.856711,0,1,1,1,,6.018046,51,465.617686,1150.5645829903,221567684010661,1320575010538,76880737010538,2011,42,6,117,1062,1,,2011,10,24,4.8,2,1,2,0,41.94099,-77.60119,2120,2,2,3,, 211Fa,4210,0,609,NaN,NaN,3.00416531953952,3.00416531953952,609
44601846020004,222094884010661,76883538010538,2011,42,6,121,68,4,8,1,,,1,2,541,36,10.1,1,,,5,3,NaN,NaN,NaN,70,3,,,1.224453,0,1,1,1,,6.018046,44,1769.597124,4372.7629732602,221567684010661,1320576010538,76883427010538,2011,42,6,121,68,1,,2011,8,31,5.1,2,1,5,9,41.50856,-79.94169,1600,2,2,3,, 221Fa,4205,0,610,NaN,NaN,5.24481229797825,5.24481229797825,610
44602181020004,222095002010661,76884285010538,2011,42,6,123,1277,3,2,1,,,1,2,541,36,9.4,1,,,63,3,NaN,NaN,NaN,70,1,,,10.469701,0,1,1,1,,6.018046,42,591.476066,1461.5669328893,221567684010661,1320577010538,76884201010538,2011,42,6,123,1277,1,,2011,7,19,5.1,2,1,5,4,41.92459,-79.1849,1550,2,2,3,, 221Fa,4205,0,611,NaN,NaN,4.54534156765627,4.54534156765627,611
44602515020004,222095006010661,0,2011,42,6,123,6208,3,5,2,,,0,2,541,36,12.9,1,,,75,3,NaN,NaN,NaN,NaN,2,,,21.589038,0,1,1,,,6.018046,34,204.613564,505.6103473222,221567684010661,1320577010538,0,2011,42,6,123,6208,1,,2011,10,12,NaN,1,1,5,1,41.800629,-79.308859,1760,NaN,NaN,3,, 211Ga,4205,0,612,NaN,NaN,4.64764370739862,4.64764370739862,612
44577342020004,222094710010661,76856854010538,2011,42,7,9,1042,2,2,1,,,1,2,541,36,12.8,1,,,82,3,NaN,NaN,NaN,70,1,,,22.791197,0,1,1,1,,6.018046,30,231.434478,571.8861668619,221567684010661,1320578010538,76856818010538,2011,42,7,9,1042,1,,2011,6,16,4.9,2,1,4,4,39.7532,-78.52742,1320,2,2,3,,M221Ac,4209,0,613,NaN,NaN,4.0536943185006,4.0536943185006,613
44595887020004,222095976010661,76870185010538,2011,42,8,97,1221,1,34,1,,,1,2,541,36,5.4,1,,,35,3,NaN,NaN,NaN,70,3,,,1.021889,0,1,1,1,,6.018046,38,768.227544,1898.3286726012,221567684010661,1320590010538,76870094010538,2011,42,8,97,1221,1,,2012,1,24,5.8,2,1,2,0,40.87582,-76.55189,700,2,2,3,,M221Ac,4211,0,615,NaN,NaN,1.85681585081128,1.85681585081128,615
44595905020004,222095976010661,76870141010538,2011,42,8,97,1221,3,1,1,,,1,2,541,36,10.6,1,,,63,3,NaN,NaN,NaN,70,1,,,14.442775,0,1,1,1,,6.018046,38,768.227544,1898.3286726012,221567684010661,1320590010538,76870094010538,2011,42,8,97,1221,1,,2012,1,24,5.8,2,1,2,0,40.87582,-76.55189,700,2,2,3,,M221Ac,4211,0,616,NaN,NaN,1.85681585081128,1.85681585081128,616
44604159020004,222094626010661,76887698010538,2011,42,8,127,1312,3,3,1,,,1,2,541,36,8.6,1,,,63,3,NaN,NaN,NaN,70,1,,,8.14462,0,1,1,1,,6.018046,34,1145.802684,2831.3357222982,221567684010661,1320594010538,76887635010538,2011,42,8,127,1312,1,,2011,11,1,5.6,2,1,1,0,41.77823,-75.26325,1560,2,2,3,, 211Fc,4210,0,618,NaN,NaN,0.858709993050038,0.858709993050038,618
207145387020004,247104237010661,172130747010661,2012,42,0,61,2347,1,2,1,,,1,2,541,36,7.9,1,,,47,3,NaN,NaN,NaN,70,1,,,6.466184,0,1,1,1,,6.018046,20,177.272064,438.0481337472,247104084010661,1320545010538,122562802010661,2012,42,0,61,2347,1,,2012,8,15,5.1,2,1,3,4,40.59138,-77.84332,710,2,2,4,,M221Ac,4205,0,620,NaN,NaN,3.17643146556699,3.17643146556699,620
207162764020004,247104746010661,0,2012,42,0,67,2742,1,13,1,,,0,2,541,36,5.3,1,,,47,3,NaN,NaN,NaN,NaN,1,,,1.75145,0,1,1,,,6.018046,28,375.346996,927.5011944658,247104084010661,1320546010538,122561794010661,2012,42,0,67,2742,1,,2012,5,24,NaN,1,1,3,0,40.422,-77.60973,700,NaN,NaN,4,,M221Ac,4210,0,621,NaN,NaN,2.98143562204251,2.98143562204251,621
207164599020004,247104792010661,172120734010661,2012,42,0,109,2479,1,9,1,,,1,2,541,36,8.9,1,,,57,3,NaN,NaN,NaN,70,2,,,8.367418,0,1,1,1,,6.018046,50,1062.070626,2624.4296203773,247104084010661,1320549010538,122561688010661,2012,42,0,109,2479,1,,2012,7,26,5.1,2,1,5,0,40.76985,-77.20734,600,2,2,4,,M221Ac,4210,0,624,NaN,NaN,2.52058300772341,2.52058300772341,624
207149944020004,247104415010661,0,2012,42,5,3,2580,2,15,1,,,1,2,541,36,5.3,1,,,30,3,NaN,NaN,NaN,70,1,,,1.75145,0,1,1,,,6.018046,42,411.455272,1016.7265498756,247104084010661,1320551010538,122562450010661,2012,42,5,3,2580,1,,2012,6,25,4.9,2,1,4,0,40.3706,-79.83449,770,2,2,4,, 221Ea,4214,0,629,NaN,NaN,5.17781480466654,5.17781480466654,629
207149945020004,247104415010661,0,2012,42,5,3,2580,2,16,1,,,1,2,541,36,5.1,1,,,10,3,NaN,NaN,NaN,60,2,,,0.947884,0,1,1,,,6.018046,42,411.455272,1016.7265498756,247104084010661,1320551010538,122562450010661,2012,42,5,3,2580,1,,2012,6,25,4.9,2,1,4,0,40.3706,-79.83449,770,2,2,4,, 221Ea,4214,0,630,NaN,NaN,5.17781480466654,5.17781480466654,630
207149955020004,247104415010661,172141571010661,2012,42,5,3,2580,4,7,1,,,1,2,541,36,9.4,1,,,33,3,NaN,NaN,NaN,70,1,,,8.977855,0,1,1,1,,6.018046,42,411.455272,1016.7265498756,247104084010661,1320551010538,122562450010661,2012,42,5,3,2580,1,,2012,6,25,4.9,2,1,4,0,40.3706,-79.83449,770,2,2,4,, 221Ea,4214,0,631,NaN,NaN,5.17781480466654,5.17781480466654,631
207149960020004,247104415010661,172141577010661,2012,42,5,3,2580,4,13,1,,,1,2,541,36,5.3,1,,,16,3,NaN,NaN,NaN,70,2,,,1.508555,0,1,1,1,,6.018046,42,411.455272,1016.7265498756,247104084010661,1320551010538,122562450010661,2012,42,5,3,2580,1,,2012,6,25,4.9,2,1,4,0,40.3706,-79.83449,770,2,2,4,, 221Ea,4214,0,632,NaN,NaN,5.17781480466654,5.17781480466654,632
207149961020004,247104415010661,172141578010661,2012,42,5,3,2580,4,14,1,,,1,2,541,36,5.3,1,,,17,3,NaN,NaN,NaN,70,1,,,1.75145,0,1,1,1,,6.018046,42,411.455272,1016.7265498756,247104084010661,1320551010538,122562450010661,2012,42,5,3,2580,1,,2012,6,25,4.9,2,1,4,0,40.3706,-79.83449,770,2,2,4,, 221Ea,4214,0,633,NaN,NaN,5.17781480466654,5.17781480466654,633
207173050020004,247105146010661,172141922010661,2012,42,5,5,2875,2,4,1,,,1,2,541,36,14.8,1,,,63,3,NaN,NaN,NaN,10,1,,,33.510594,0,1,1,1,,6.018046,38,687.244216000001,1698.2148199468,247104084010661,1320552010538,122563020010661,2012,42,5,5,2875,1,,2013,2,20,5.3,2,1,2,0,40.9894,-79.67816,1390,2,2,4,, 221Ea,4203,0,636,NaN,NaN,4.96863029005017,4.96863029005017,636
207147234020004,247104310010661,172151677010661,2012,42,5,39,1971,2,3,1,,,1,2,541,36,6.5,1,,,40,3,NaN,NaN,NaN,70,3,,,1.955219,0,1,1,1,,6.018046,61,405.957812000001,1003.1420513426,247104084010661,1320555010538,122562638010661,2012,42,5,39,1971,1,,2013,3,7,5.2,2,1,6,0,41.78361,-79.77798,1470,2,2,4,, 221Fa,4203,0,637,NaN,NaN,5.1099379912269,5.1099379912269,637
207147351020004,247104313010661,172151622010661,2012,42,5,39,2470,2,2,1,,,1,2,541,36,7.4,1,,,7,4,NaN,NaN,NaN,50,3,,,0.885168,0,0,1,1,,6.018046,31,162.487242,401.5140993441,247104084010661,1320555010538,122562644010661,2012,42,5,39,2470,1,,2012,10,15,4.8,2,1,5,0,41.78891,-79.94036,1380,2,2,4,, 221Fa,4203,0,638,NaN,NaN,5.27165627363014,5.27165627363014,638
207146689020004,247104286010661,0,2012,42,5,39,2480,2,16,2,,,0,2,541,36,15.2,1,,,77,3,NaN,NaN,NaN,NaN,1,,,30.251049,0,1,1,,,6.018046,49,984.356614000001,2432.3944110247,247104084010661,1320555010538,122562722010661,2012,42,5,39,2480,1,,2012,8,15,NaN,1,1,4,0,41.70404,-80.03619,1290,NaN,NaN,4,, 221Fa,4203,0,639,NaN,NaN,5.35681713003384,5.35681713003384,639
207146690020004,247104286010661,0,2012,42,5,39,2480,2,17,2,,,0,2,541,36,13.2,1,,,76,3,NaN,NaN,NaN,NaN,1,,,25.101266,0,1,1,,,6.018046,49,984.356614000001,2432.3944110247,247104084010661,1320555010538,122562722010661,2012,42,5,39,2480,1,,2012,8,15,NaN,1,1,4,0,41.70404,-80.03619,1290,NaN,NaN,4,, 221Fa,4203,0,640,NaN,NaN,5.35681713003384,5.35681713003384,640
207147190020004,247104309010661,172152009010661,2012,42,5,39,2681,4,11,1,,,1,2,541,36,8.4,1,,,57,3,NaN,NaN,NaN,60,2,,,7.039193,0,1,1,1,,6.018046,53,633.602388000001,1565.6631808674,247104084010661,1320555010538,122562636010661,2012,42,5,39,2681,1,,2012,10,18,4.8,2,1,4,4,41.84303,-79.73064,1700,2,2,4,, 221Fa,4203,0,641,NaN,NaN,5.07112728789408,5.07112728789408,641
207147103020004,247104307010661,0,2012,42,5,49,2325,3,16,1,,,0,2,541,36,8.2,1,,,22,3,NaN,NaN,NaN,NaN,3,,,2.813036,0,1,1,,,6.018046,23,345.256766,853.1467316243,247104084010661,1320556010538,122562632010661,2012,42,5,49,2325,1,,2012,10,8,NaN,1,1,4,4,42.15294,-79.91202,1070,NaN,NaN,4,, 222Ia,4205,0,643,NaN,NaN,5.30226193531063,5.30226193531063,643
207152978020004,247104509010661,172131308010661,2012,42,5,63,2034,2,5,1,,,1,2,541,36,6,1,,,55,3,NaN,NaN,NaN,60,3,,,1.470614,0,1,1,1,,6.018046,50,408.706542000001,1009.9343006091,247104084010661,1320558010538,122562232010661,2012,42,5,63,2034,1,,2012,9,17,4.7,2,1,5,0,40.79479,-78.94103,1690,2,2,4,, 221Ea,4209,0,644,NaN,NaN,4.24228936948954,4.24228936948954,644
207148850020004,247104384010661,0,2012,42,5,125,2502,1,16,1,,,0,2,541,36,14.9,1,,,45,3,NaN,NaN,NaN,NaN,3,,,17.76409,0,1,1,,,6.018046,14,291.094352,719.3086985096,247104084010661,1320561010538,122562558010661,2012,42,5,125,2502,1,,2012,8,9,NaN,1,1,3,0,40.15041,-80.09201,1070,NaN,NaN,4,, 221Ea,4218,0,646,NaN,NaN,5.46749030967628,5.46749030967628,646
